date,SPY_overnight_0bps,SPY_overnight_1bps,SPY_overnight_2bps,SPY_overnight_5bps,QQQ_overnight_0bps,QQQ_overnight_1bps,QQQ_overnight_2bps,QQQ_overnight_5bps,IWM_overnight_0bps,IWM_overnight_1bps,IWM_overnight_2bps,IWM_overnight_5bps,DIA_overnight_0bps,DIA_overnight_1bps,DIA_overnight_2bps,DIA_overnight_5bps,VTI_overnight_0bps,VTI_overnight_1bps,VTI_overnight_2bps,VTI_overnight_5bps
2016-04-15,159226.53582799787,97954.55535365439,60257.72433601894,14023.30360993409,238599.16473333392,146783.79434477107,90295.51902602884,21013.76200099364,179285.14148072715,110294.40679556449,67848.70735717019,15789.893051809742,147901.26987551257,90987.3662173165,55971.78826231035,13025.871604715489,310306.98421471816,190897.72005541073,117432.64159530848,27329.169910640434
2016-04-18,159226.54416293916,97934.9705486754,60233.62680960889,14009.284545486105,237909.01118954166,146329.94848063443,89998.32703754284,20932.03147258471,178535.77111916148,109811.43614187605,67538.09213338645,15708.174992460114,147445.9904245149,90689.14235159413,55777.174644418585,12972.791978919624,309370.75164567784,190283.69679389737,117031.50689099231,27219.47469650606
2016-04-19,159607.03371119048,98149.36424266316,60353.41315491404,14028.722039458442,238358.18707412027,146576.9019032807,90132.18157648203,20950.585162448497,178866.72473708633,109992.9928456634,67636.2255892659,15721.56004092814,147741.27775901285,90852.59056117134,55866.52523572043,12985.776824761058,310095.05094072194,190691.04535644272,117258.58373249926,27255.924593717322
2016-04-20,159645.04480483173,98153.10536497686,60343.641876927744,14018.034484231199,238358.239373359,146547.62014333255,90096.15207753514,20929.644407198473,178866.74464201205,109971.00758498795,67609.18132826869,15705.844159079266,147479.0887486109,90673.2216760611,55745.07700293221,12949.772129215942,310500.575109846,190902.2337768171,117364.96757487538,27264.283552205303
2016-04-21,159660.1995558318,98142.79131923369,60325.23283129156,14005.349324895722,238228.99913032024,146438.86837721936,90011.28571605393,20897.383076197966,178724.98596027933,109861.87571749184,67528.57894965186,15677.707208335882,147389.36360227596,90599.93407833936,55688.87988928053,12928.954929071846,310732.4322888607,191006.5773629397,117405.63007065548,27257.36453347089
2016-04-22,159339.3066473991,97925.95099003047,60179.90902923255,13963.226979769563,235128.6750392059,144504.20045565086,88804.34195271053,20604.803222159095,178709.1862185712,109830.19431504328,67495.6029093361,15660.648857107113,147315.53424189336,90536.44131993793,55638.72239565023,12909.55938962076,310324.5035349378,190717.6751522767,117204.60434537173,27194.366358273473
2016-04-25,158797.98046790526,97573.74778763416,59951.4710000202,13901.877156978277,234416.68301400598,144037.81608699588,88500.02331405928,20521.87264097912,178223.6311743407,109509.87907252523,67285.29433676443,15602.484488504306,146766.89359961945,90181.22155878543,55409.33920868768,12848.622630598278,309452.7153792075,190143.86148765762,116828.59843223011,27090.858601722524
2016-04-26,159125.19073261882,97755.24882925153,60050.97606008372,13916.59554998448,234911.4031608532,144312.9309890631,88651.32530245824,20544.622588149476,178805.69696078796,109845.55819235613,67478.04403666804,15637.791572659542,147012.14365569505,90313.85048350015,55479.73063576122,12857.226029223277,310149.7860197131,190534.0654556776,117044.93354924207,27124.738151630783
2016-04-27,158782.51954340655,97525.22794492244,59897.691869329894,13872.743435862018,232506.99583818216,142807.26765838458,87708.85129059748,20314.011325562766,178915.0813205815,109890.77474491227,67492.31869183604,15631.714543289574,146586.59631071758,90034.41474528945,55297.011303520994,12807.192174570364,309656.21886416717,190192.8084787374,116811.9314158963,27054.497497423807
2016-04-28,158107.45668797655,97091.17891983363,59619.18239037435,13799.953246705305,232766.30799250264,142937.94694584998,87771.5527226896,20316.33570606306,178073.53317654072,109352.01686692686,67147.99336948601,15542.634634630595,145618.78366806897,89422.09099667486,54909.951781112664,12709.915449637881,308326.1815732627,189338.01787651586,116263.68066384734,26911.361295521834
2016-04-29,157551.1145648459,96730.1894666128,59385.635440627884,13737.64657274954,232766.3489878505,142909.38595537198,87736.46306481148,20296.028024024337,177304.77646964125,108858.16116638704,66831.36991058468,15460.064256148324,144965.07051165903,89002.85329852252,54641.58633728418,12640.20828785214,307367.49306340027,188711.55511669288,115855.82202815829,26800.863956561378
2016-05-02,158001.6371963261,96987.39225942627,59531.63083447352,13763.156342631808,233360.7682049462,143245.6825477789,87925.3364113183,20327.515550047927,177856.49459750674,109175.05611654567,67012.51560283512,15492.666944054085,145365.00126726998,89230.54627074818,54770.41722639312,12662.408280632979,308212.2271923478,189192.3445116715,116127.7620502551,26847.652624562073
2016-05-03,156900.01782788587,96291.91527387685,59092.920003704705,13653.533053146206,231698.91819744758,142197.13234571952,87264.27076003354,20162.57793837441,176398.92940494514,108258.69238138957,66436.75359871707,15350.339958610113,144372.66449624166,88603.68896060884,54374.76956284897,12563.395300774155,306154.3416153714,187891.5524145797,115306.25852260785,26641.733254582028
2016-05-04,156009.58608401657,95726.29570664656,58734.057916737824,13562.474499017439,230296.476110707,141308.16654112568,86701.38102041096,20020.50106576785,175403.33788040775,107626.15433663443,66035.3640083945,15248.443103774789,143623.43862330457,88126.24981041753,54070.95534347123,12485.702146153872,304700.0373214581,186961.62592696116,114712.62816909786,26488.670278225472
2016-05-05,156428.13101840045,95963.91603321355,58868.07626064357,13585.264655307117,231129.47817785243,141790.92783542222,86980.18482274219,20072.829038146727,176116.33041048047,108042.02948382149,66277.27060249363,15295.119510610699,144038.9546715426,88363.53194033793,54205.698891271815,12509.305756881628,305602.7271220027,187478.00829767037,115006.45394505473,26540.583847080936
2016-05-06,155733.60130234345,95518.73649484909,58583.2658732938,13511.425485860542,229985.00482147414,141060.6117729232,86514.87265211316,19953.466878851912,175381.58107206837,107569.76585900666,65974.36717126117,15216.081464957535,143426.70973018074,87970.34152214274,53953.70683775843,12443.681292897347,304258.6695350141,186616.14088770744,114454.85356124048,26397.439649959215
2016-05-09,155620.08120845648,95430.02041894101,58517.14843862462,13488.07829727462,230006.80455557542,141045.76918856718,86488.4674237079,19935.407851354943,175397.39368734532,107557.94966198044,65953.92601294005,15202.23971624731,143353.88224593143,87908.08874812703,53904.74250814439,12424.928537091377,303939.9411898368,186383.36754897877,114289.2261520424,26343.423628896053
2016-05-10,156247.4434637645,95795.5722304765,58729.55389267162,13528.91467449053,230832.35248404543,141523.70627839727,86764.17856736261,19986.958708817692,176075.47780757368,107952.17367023903,66182.42214936434,15245.75418785183,143953.3106877255,88258.01860239933,54108.49310967451,12464.40910795662,305125.75886254176,187073.11956290714,114689.2346006017,26419.762558213282
2016-05-11,155842.68574351378,95528.30605919249,58553.98684211116,13480.37763736877,230488.18008899747,141284.43247446106,86600.16220719588,19937.20586709588,175683.66492926865,107690.41121753366,66008.7379498361,15196.620468035557,143551.6378893591,87994.15085904248,53935.933380735914,12417.203155727413,304408.4124111856,186595.98844226636,114373.83852770475,26331.299000123137
2016-05-12,156438.90996957937,95874.60123961266,58754.49431535835,13518.422408773686,231030.0201426597,141588.24719415707,86769.027013731,19964.09590173763,176047.84756777686,107892.06590569402,66119.11487470349,15212.897916761298,143964.59005173782,88229.63332152276,54069.45554307835,12440.473668627557,305708.3890320987,187355.3702193151,114816.33187700267,26417.30971946346
2016-05-13,156173.80623903783,95692.9892288491,58631.46844026975,13482.021746759587,230833.63769036427,141439.6007698677,86660.59609560987,19927.183681889514,175553.33507680288,107567.48399203646,65907.01778366978,15154.999024606117,143542.5089152009,87953.3648458317,53889.37033664419,12391.599291734801,304982.81020198145,186873.3142545835,114498.0098891415,26328.26194450001
2016-05-16,156326.35628093313,95767.30548023118,58665.26631066777,13481.699122530536,231183.67584358572,141625.75162161494,86757.2956518611,19937.4490259517,176001.73054594584,107820.66373985333,66048.92891548606,15178.517767029634,143714.35534175433,88041.05012960616,53932.306294139344,12394.03095165921,305450.17179575353,187122.25249326476,114627.60406718864,26342.245869757335
2016-05-17,156084.43211840422,95599.97712039038,58551.050937854154,13447.377935892397,230988.93842334088,141478.15338549038,86649.54548091162,19900.73905405842,175763.94065454154,107653.45702393477,65933.31123821015,15142.856372059057,143430.6269425372,87849.66231397158,53804.302134310725,12357.19553770208,304870.88964393886,186730.02604464616,114364.45484498996,26266.002438883825
2016-05-18,155772.05924886774,95389.57143881805,58410.50109708084,13407.048493556118,230463.3136873112,141127.98425473986,86417.79342123876,19835.603621667415,175023.94226620227,107178.77727758736,65629.46025783972,15064.026840316752,143038.438600492,87591.93030619078,53635.72206136563,12311.08641695192,304870.8783445681,186692.6749873828,114318.7094006578,26239.742030427038
2016-05-19,155125.90958088223,94974.89327985421,58144.94669345012,13338.087342039054,229570.76775845958,140553.30426066404,86048.6819368513,19739.029797242063,173749.24380716524,106376.91622647316,65125.42325450409,14939.365034342594,142484.6227362413,87235.34240641499,53406.68632350889,12251.160029218641,303645.48777818587,185905.10040881266,113813.6804372047,26108.146910750736
2016-05-20,155672.84419261882,95290.68966751415,58326.61338145251,13371.732287217466,230486.39667277003,141085.67111906072,86357.3285253448,19797.94490258205,174275.40936381338,106677.71913910731,65296.51639999695,14969.625115699228,143018.3424475209,87544.59750260791,53585.29684259685,12284.756517993494,304958.2961175206,186671.5194135717,114260.0350585518,26194.810762266763
2016-05-23,155688.01328638697,95280.91595343631,58308.96626554005,13359.665565316029,230746.08354714073,141216.38351564854,86420.04812988512,19800.435766533297,174243.9868013175,106637.15408371597,65258.631887620024,14951.962847331793,143083.82860213946,87567.16692285275,53588.39103277352,12278.094232041596,305045.5416518712,186687.58116038985,114247.01119997891,26176.109082740983
2016-05-24,156416.29382795628,95707.47858440335,58558.29478203687,13408.740875319985,232026.4516109804,141971.56897860288,86864.82090932541,19890.399457320236,175267.45914808274,107242.0665548329,65615.69314371301,15024.751488980433,143886.15840745877,88040.5812422636,53867.32975751517,12334.598694385184,306385.02262684226,187469.8426488309,114702.78468250581,26264.76613108529
2016-05-25,157018.2948446038,96056.61474747253,58760.15758398595,13446.890253616986,232903.56943409023,142479.75667155563,87158.31779579613,19945.62952651706,175826.17812391662,107562.417941708,65798.536050695,15057.57862983497,144406.84515571626,88341.50635598559,54040.638932895934,12366.858273437252,307395.05761498946,188050.24378733875,115034.88841138652,26325.006320721106
2016-05-26,157138.3556533242,96110.83741051651,58781.56764684587,13443.71833374983,233138.04960823452,142594.67770896238,87211.17118174631,19945.749456152033,176089.2316161388,107701.7984516726,65870.62106568635,15065.029932453292,144576.83975399233,88427.81306416412,54082.615608602355,12369.038120294605,307653.80643676704,188170.8946630748,115085.67058427056,26320.824733375037
2016-05-27,157280.97080596516,96178.82674198695,58811.384830701674,13442.466987333108,233287.01638360813,142657.25481561723,87231.99269585303,19938.540563682545,176228.91016741394,107765.67394685814,65896.5048412446,15061.906694750143,144690.5560552463,88479.66699803405,54103.50616433664,12366.391262621655,307826.3962902567,188238.80272163064,115104.17668777333,26309.26137317921
2016-05-31,157520.3542456808,96305.94793916815,58877.33842974662,13449.467015269165,233604.82605321327,142823.02959483204,87315.89303630775,19945.74236234965,176567.24954038777,107950.97829374662,65996.61203519664,15075.736783618713,145079.53066377126,88699.7860946421,54227.25632521846,12387.239551339737,308342.4330231466,188516.65516094817,115251.0218015399,26327.01914753582
2016-06-01,156979.87498233633,95956.3116269967,58651.85243550551,13389.919626003639,232884.971215949,142354.44431177157,87012.01327712729,19864.400115216184,175968.39958389068,107563.33312710129,65746.46977434367,15009.5846834502,144532.54847570774,88347.69592815379,54001.20051235038,12328.199443712021,307365.6964607839,187881.9087883612,114839.99127010856,26217.38596660007
2016-06-02,156629.00580926405,95722.69015317023,58497.35242690876,13346.634870464866,232420.66665607571,142042.21845476987,86803.80481527277,19804.97646768063,175527.62963170532,107272.44815061222,65555.55631713309,14957.02006322773,144182.8548364499,88116.31452041517,53848.99961349853,12286.076312242913,306708.8822978286,187442.92703467788,114548.75479505939,26135.20683737493
2016-06-03,156138.88741670488,95404.0741460052,58290.98102440334,13291.569469765454,231979.2625153744,141744.10441575025,86604.2983465764,19747.601217620762,175226.8008222862,107067.18213894615,65417.02897138744,14916.458254748704,143851.17173329333,87896.02693534104,53703.635657817285,12245.558259278903,306112.43766710616,187041.0003772213,114280.27053738352,26058.304872846817
2016-06-06,156450.71416205438,95575.48874060351,58384.03398307935,13304.799429422052,232400.86664902137,141973.3142970044,86726.99366574387,19763.712390512384,175392.96119073048,107147.27687405856,65452.872244134305,14915.676048355639,144198.64938838204,88090.72214751338,53811.82752214911,12262.865774577063,306538.7914363516,187264.05287697236,114393.66903633301,26068.510835774072
2016-06-07,156583.92599341375,95637.73721639391,58410.374605994344,13302.815161062643,232527.08291870978,142022.01094900185,86739.38868982164,19754.676505804353,175497.68556602986,107189.8116474314,65465.7589619255,14909.661112836062,144423.86941296258,88210.66391752567,53874.31858627215,12269.739869256575,306935.31661999464,187468.79008876195,114495.83161133296,26076.136215729966
2016-06-08,156702.32759882076,95690.91304674835,58431.16238203279,13299.564595724609,232928.06783652384,142238.4710363405,86854.21565615293,19768.958967093862,175647.01453785473,107259.56310038466,65495.25706252426,14907.428955828549,144657.3638535933,88335.60699573318,53939.836418548504,12277.290224708828,307359.87963148934,187690.55933344687,114608.34891009436,26086.099906303527
2016-06-09,156067.72836353426,95284.33271982009,58171.257539958584,13232.46280081394,231978.38249869304,141630.21153433993,86465.50041787855,19668.674294129032,174920.305504285,106794.43318544049,65198.194701445354,14830.91001556024,144103.06598025956,87979.52420263144,53711.65872235531,12218.018933583588,306258.50147252425,186980.59655617896,114151.9925340477,25966.638142694348
2016-06-10,154875.55292908967,94537.56119216964,57703.808523476706,13118.254117687247,229873.0897003796,140316.79547212177,85646.52394715871,19470.68822984725,173299.96420112142,105784.00309418474,64568.40839151316,14678.836820794491,143157.71049434113,87384.87488846095,53337.95398171759,12125.730560141594,303890.0402570158,185497.470279522,113223.89081775334,25740.064823213183
2016-06-13,154352.12580476017,94199.21345689552,57485.787900747484,13060.848193619784,228564.8137463356,139490.30871178803,85125.02394178572,19340.519731616296,172672.86517227787,105380.1364883799,64309.031390106094,14611.098275544191,142589.00414963576,87020.32426484078,53104.81606125085,12065.485509629436,302900.6491204152,184856.55933768858,112810.12412073876,25630.61166332598
2016-06-14,154018.8981765404,93977.0504835631,57338.740637422925,13019.622003979754,227951.24338631748,139088.03245009834,84862.55503220447,19269.31733289798,172041.24263404246,104973.6670998796,64048.1675114064,14543.098117886599,142299.6128762793,86826.34443818225,52975.84057617637,12028.960036048491,302212.83159806876,184399.9072069588,112508.94126278209,25546.844437552107
2016-06-15,154018.95098045823,93958.28822593346,57315.82708489833,13006.610096072607,228499.91019378396,139394.9269548758,85032.79147280676,19296.38671058898,172657.32566619242,105328.51097863498,64251.81680454409,14580.585706337779,142653.7318876683,87025.00810375747,53086.4324022472,12046.838766276349,302897.49480249744,184780.70353288538,112718.72926047599,25579.12249690063
2016-06-16,154018.95334932848,93939.4989526965,57292.90392788417,12993.60693747569,227375.64585494038,138681.33616785216,84580.57109348966,19182.248061982857,171391.39560765531,104535.3281402285,63755.21031066788,14459.210237198993,141975.11418419168,86593.7003218378,52812.76362563218,11977.544246963804,301352.09345418017,183801.1754515997,112098.77851576995,25423.1740118895
2016-06-17,153928.2817676785,93865.42048874994,57236.27398351369,12972.974837385356,226905.03268878866,138366.62151853513,84371.75072749167,19123.40763986797,171181.9111838802,104386.67858057498,63651.81665790147,14427.099431641496,142011.08560830457,86598.31781144711,52805.016149280185,11968.60134518292,301266.9339902865,183712.4868387403,112022.27802468631,25390.580009793208
2016-06-20,155642.5654018244,94891.80893060633,57850.56138289769,13104.339365852078,229547.2246249717,139949.83521010875,85320.07792442304,19326.748593542925,173793.33235823733,105957.92767213013,64596.99385943617,14632.544772472516,143523.5912561989,87503.14005270219,53346.07730491319,12083.981280901227,304484.60391660413,185637.48793636175,113173.44470356747,25636.1077774517
2016-06-21,155979.51661210248,95078.22208888367,57952.61429196042,13119.579576558051,229847.1642598488,140104.67659253228,85397.39284855816,19332.654873219035,173853.59019175387,105973.46765927134,64593.54583532231,14622.984227238383,143781.9115989986,87643.10096799699,53420.7173226428,12093.627880536429,305284.99823724455,186088.2473112684,113425.55827995222,25677.79997589864
2016-06-22,156136.68532873725,95154.99134146835,57987.80665845582,13119.669664853413,229975.4172124214,140154.8187571968,85410.86933819496,19324.10373968985,174185.95737769527,106154.8298606634,64691.149282242186,14636.292657552694,143919.09266686728,87709.17601942488,53450.29902777594,12093.064165409334,305428.03603128565,186138.20360543666,113433.31558604735,25664.147606814262
2016-06-23,157419.68926015295,95917.7110296261,58440.91977471607,13214.25223991918,231755.29410704158,141211.28960564008,86037.47481607893,19454.19234823958,175994.21101938063,107235.39066035417,65336.57648123399,14773.449929330742,145094.3422580432,88407.72877998225,53865.22394701453,12179.62788641008,308037.53331547807,187690.97592362989,114356.70376874522,25857.538429429445
2016-06-24,152058.11458392552,92632.3098177634,56427.89606731047,12751.425560074229,223509.59151665203,136159.84773495968,82943.13022793429,18743.267506543783,168642.2923340868,102735.22800551966,62582.189516289145,14142.156391078432,140849.88356561845,85804.36557396039,52268.585683054116,11811.515684951086,297025.97644409386,180945.3073200306,110224.6399275721,24908.27035702061
2016-06-27,150823.63910521378,91861.90434464104,55947.40360535503,12635.259067917521,222030.80453044683,135231.9347838533,82361.40639214437,18600.643459765102,166676.45143433067,101517.3505227767,61827.938612459155,13963.329335428778,139925.12025828537,85223.96150123591,51904.643224774074,11722.235022718347,294656.6772302584,179466.05491565753,109301.6727604219,24684.8801353937
2016-06-28,152244.22180659574,92708.59180034707,56451.77538246813,12741.517385788764,224485.24256028733,136699.5112902344,83238.56458599091,18787.462584744273,168148.64572536704,102393.53568464256,62349.09585871317,14072.579356268188,141273.57817576875,86028.0563416718,52383.888255459635,11823.369919193754,297834.9615279081,181365.56871918344,110436.4563049121,24926.19618250217
2016-06-29,153472.9250376558,93438.11595242855,56884.614783173834,12831.508022837717,226247.44896413546,137745.04763667766,83858.43285936528,18916.01372566262,170174.87003452572,103606.67351960712,63075.177105769755,14227.918113879918,142362.86998969436,86674.03941218834,52766.681919979856,11902.62261554462,300215.3128723205,182778.51424266302,111274.56142874566,25100.29175996193
2016-06-30,153881.4233643736,93668.08341892222,57013.21222727247,12852.799155915476,226630.51681950392,137950.67455580572,83966.81984160987,18929.097818293252,170536.72061646386,103806.21275427246,63184.01553920473,14243.91697756647,142693.1824788644,86857.76767279518,52867.9584460874,11918.312004279704,301067.2892265282,183260.5609268622,111545.71409647878,25146.35825587488
2016-07-01,153881.38540124072,93649.32763526798,56990.395163159155,12839.946402294916,226525.14896445544,137858.96089826367,83894.21319684685,18901.381501677362,170640.55111969807,103848.64184841505,63197.19837336767,14238.340295169568,142517.79115864402,86733.65711693792,52781.85671862492,11891.761924803382,301067.29139147495,183223.91196482847,111501.10107446274,25121.218364852903
2016-07-05,153170.3489877781,93197.96180917972,56704.37231263209,12767.839715663107,225330.43010678436,137104.45238467085,83418.36841515708,18782.8965180097,170093.40189438273,103494.95498643225,62969.364845612785,14178.496728845668,141937.64156955646,86363.31369421979,52545.972023471346,11831.513534802754,299861.54942426673,182453.6237983896,111010.13383571424,24995.596244576907
2016-07-06,152744.05809524335,92919.99425718511,56523.941089541695,12719.576210778836,224260.65811528516,136426.25005544416,82989.12825863314,18675.034351896884,169297.57016267683,102990.12245348535,62649.67686344125,14098.049854359073,141459.62686148158,86055.24744796466,52348.06325677956,11779.878884002263,298820.4861182476,181783.81666881585,110580.48191415695,24883.913612881843
2016-07-07,152897.03641550906,92994.4550807692,56557.92176341848,12719.586162671718,224467.70236483595,136524.89383720286,83032.52336601194,18673.588108061507,169788.12561723252,103267.88923528287,62806.08015789404,14124.764899418751,141594.08352750077,86119.8159820268,52376.86279640075,11779.287471983442,299238.6015207578,182001.7662862396,110690.91860886471,24893.81916400963
2016-07-08,154006.219048841,93650.34505258378,56945.43289981465,12799.051001956443,225666.29124182076,137226.4456075713,83442.50462759401,18754.53075119289,171454.31749486012,104260.43891809844,63397.05235663696,14249.116481630013,142560.2335410632,86690.10345396187,52713.15836096226,11847.805310798849,301304.8412429991,183221.8369017419,111410.66072111712,25040.651306312084
2016-07-11,154397.31493850643,93869.39164338996,57067.211018724054,12818.725604602436,226423.3136696701,137659.25085237177,83688.93607956963,18798.63214960921,172584.7341521447,104926.85062723022,63789.512443227904,14328.722954286746,143000.60126867084,86940.49796834507,52854.840718272644,11872.521680097598,302273.69183848286,183774.22932504158,111724.20041388509,25096.05503639052
2016-07-12,155214.8857135135,94347.5802156771,57346.45011047874,12873.720445769757,227811.25011801935,138475.37944404988,84168.25763485016,18894.95543509841,173841.03681002348,105669.51159235547,64228.1589085496,14418.59715714227,143699.4540337417,87347.90934563769,53091.902453603536,11918.61586558569,303905.4684350509,184729.3539492159,112282.3993574925,25206.30688602141
2016-07-13,155568.72614538498,94543.75101843929,57454.19315182442,12890.168579511315,228342.55086334352,138770.57304926577,84330.8121570812,18920.087908629237,174726.7977634984,106186.68207492758,64529.59689418662,14477.574859261043,143926.70375397618,87468.54706455607,53154.59502740004,11925.529767135615,304539.8167336382,185077.92229113268,112471.76657269735,25233.667936584447
2016-07-14,156639.95943751172,95175.7334118028,57826.68032777092,12965.953522353328,229861.74506003517,139665.89526686692,84857.92322024248,19026.92463479871,176265.26888767505,107100.23356527797,65071.74410321775,14590.448645477689,145071.1568879554,88146.4334087626,53555.832395924415,12008.339917846173,306143.47336868686,186015.3035772784,113018.80332768352,25341.184083067536
2016-07-15,157118.31461989012,95447.29364994499,57980.07543528224,12992.547321337783,230395.52911146113,139962.2302208194,85020.96137010906,19052.04254416299,177033.12098552845,107545.27456172805,65329.07213342133,14639.357654855045,145483.2434546891,88379.14213094747,53686.48111125202,12030.41115620195,306752.11462903523,186347.84387530887,113198.20219018719,25366.17946087392
2016-07-18,157220.26593694772,95490.12683331921,57994.492930361215,12987.980229573112,230539.7543668431,140021.83658333786,85040.15735577693,19044.90972587492,176781.7141446405,107371.07080236953,65210.205631442856,14603.953215430034,145443.89452730244,88337.56801501621,53650.4938638808,12015.133134238073,307029.6100272246,186479.11723315605,113255.28831808745,25363.7435426193
2016-07-19,156864.28632616557,95254.86335572167,57840.03829384664,12945.617389011524,229740.79766369387,139508.6721217527,84711.54808875344,18959.933678061258,176575.32957983197,107224.2719170993,65108.02467433587,14572.320511031692,145388.84886641277,88286.47524918357,53608.739011799975,11998.578224108322,306364.9147745492,186038.19121171773,112964.89989828333,25283.530502550668
2016-07-20,156864.2779425212,95235.80824570134,57816.90150209415,12932.67431683736,230990.61197842928,140239.56197978868,85138.32234996793,19044.01941695496,176945.3272849767,107427.46200929054,65218.35750673578,14588.256291858439,145765.28783085517,88497.36334377894,53726.04521234047,12017.618153364943,306475.689615941,186068.23931531212,112960.54775328799,25267.38612396794
2016-07-21,156770.3840180993,95159.76833729913,57759.18355330382,12912.011530884158,231153.52168205255,140310.40181081372,85164.29153024778,19038.397820206777,176842.14705304094,107343.34709478803,65154.257901273595,14565.173493684713,145576.93521104133,88365.33454135948,53635.16186202155,11990.090334018385,306337.8845413888,185947.37972021013,112864.59629080232,25230.77507476427
2016-07-22,156871.83125104563,95202.30358451545,57773.44362057385,12907.449848687864,231316.93129832897,140381.51108505874,85190.41042787042,19032.809562269158,176945.77762131643,107384.7707696121,65166.36432288471,14559.138708142102,145592.6762840434,88357.21529312634,53619.50713384468,11979.398420263116,306642.07613918284,186094.79975834617,112931.48397797308,25230.579561030387
2016-07-25,156698.5857213853,95078.14593658582,57686.55845212765,12880.305195352617,231133.75313775975,140242.29134254216,85088.90299972509,18998.72463849149,176578.3721350419,107140.36861156637,65005.04480404827,14514.383225141712,145404.34373569538,88225.27242266777,53528.729282958695,11951.941464077554,306421.67919594294,185923.85501504457,112805.17961639434,25187.23910842261
2016-07-26,156611.74666433746,95006.45148902798,57631.53024624939,12860.297252487917,231052.43045517209,140164.91095338805,85024.94492182898,18973.05278723355,176548.91202313668,107101.07002073541,64968.20436471618,14497.453330158847,145247.00742058302,88112.18224904998,53449.42176832743,11927.07271483606,306504.4658239798,185936.8935197961,112790.5266940463,25168.856255461207
2016-07-27,156929.62148452207,95180.24715290563,57725.40785568839,12873.516616176366,233001.69903717775,141319.14097296764,85707.96246593933,19113.99018093149,176841.22166929077,107256.94120765505,65049.74363660753,14506.938741384129,145671.89900763705,88352.26402523092,53584.337385010214,11950.004050508487,307221.3829241376,186334.5293307852,113009.1276810578,25202.505049747164
2016-07-28,156762.9384118756,95060.13640702142,57641.03138118786,12846.986359900733,233367.7278422821,141512.8363018969,85808.2698639598,19124.87764521084,176461.67973713126,107005.33886619942,64884.1704700693,14461.33132993364,145435.04790327005,88190.96932033052,53475.81670159591,11918.646687751168,306861.69291728555,186079.15035481818,112831.67214343123,25147.831644534814
2016-07-29,156538.76793737346,94905.21684088362,57535.58376062935,12815.789804570768,233895.4553221408,141804.48203301182,85967.91541314215,19148.962465656947,176286.44612909673,106877.69947623536,64793.812553719195,14432.527282245945,145017.04069555178,87919.90555554099,53300.79060667986,11872.508875109019,306668.4694456805,185924.79022607257,112715.52499758333,25106.870942523597
2016-08-01,156589.24153905458,94916.83140488564,57531.11590347878,12807.10534863945,234057.79432416364,141874.52461301623,85993.17527199125,19143.095656620448,176475.71321518373,106971.04956680503,64837.43462413811,14433.578120751425,145190.27914705197,88007.33123157738,53343.12048241367,11874.808143641969,306613.37593393563,185854.21210272316,112650.2018595742,25077.264365627154
2016-08-02,156379.8707886996,94770.96393708648,57431.21340524901,12777.194570626141,233714.2880624512,141637.9758714385,85832.62721649757,19095.89077832333,176461.1365841527,106940.82254429493,64806.14891024456,14417.957150866883,145056.07601004152,87908.39945748542,53272.49866012036,11851.971084796343,306392.93687121145,185683.450333799,112524.18904404835,25034.182147130592
2016-08-03,156329.1224299982,94721.26179189754,57389.61310761748,12760.278263608074,233531.36263080066,141498.81348100002,85731.1442778535,19061.86847420552,176298.65966796444,106820.98918227882,64720.58252784324,14390.280709672164,144960.92941094277,87833.16845189361,53216.2627493797,11832.355788110974,306282.0925987524,185579.15393024305,112438.4920916109,25000.106621018866
2016-08-04,156423.13158707845,94759.26811325832,57401.15723328471,12755.186949403775,233450.38915288862,141421.46236580366,85667.14115729576,19036.208563555905,176298.67182154045,106799.63341514372,64694.70134354136,14375.895017569821,145071.63865700364,87882.66903783404,53235.60432623954,11829.55393714487,306309.61608929303,185558.7133576609,112403.6212343736,24977.3571081081
2016-08-05,156423.12353498267,94740.31233034027,57378.196112816004,12742.43429531675,234641.1115841428,142114.36068177273,86069.65141949219,19114.174936369804,177439.32089437338,107469.12797363315,65087.23213243678,14454.441496921905,145822.81318276929,88320.05494849227,53489.85356792423,11878.91900984928,307551.74470231275,186273.91968887285,112814.29448262765,25053.57143314442
2016-08-08,156580.87291252092,94816.88968803179,57413.088670626166,12742.532672068482,234761.70676160872,142158.965133791,86079.44531195685,19104.879561066522,177511.891638892,107491.58013215328,65087.8091633077,14445.896467526993,146011.75744144362,88416.80622265834,53537.73945061011,11882.419321695936,307826.650682529,186403.1349289248,112869.97231578613,25050.895940827828
2016-08-09,156638.3013806717,94832.69587108948,57411.174452042054,12734.462174531664,234942.81447460712,142240.18184429556,86111.39669649044,19100.50324686482,177555.4011622084,107496.42463093507,65077.7237825927,14434.991442412049,146090.59848862683,88446.85606254256,53545.22336941532,11876.949533479125,308156.9979858371,186565.85658138807,112945.90795508637,25052.708054660434
2016-08-10,156731.68521000654,94870.25584984459,57422.42569250311,12729.315273078157,235083.52130251727,142296.90558210373,86128.50691574105,19092.835339296733,177569.91967247185,107483.71452773921,65057.01450191049,14421.739213085188,146129.9386466763,88452.98031573265,53538.220635766855,11868.2706523363,308212.00510340143,186561.8412829155,112920.88729138138,25032.129136184998
